#gd-step, abs-grad_likelihood, theta-error
1082 0.009125 0.03670125
1083 0.002875 0.0366725
1084 0.002875 0.03664375
1085 0.000875 0.0366525
1086 0.003375 0.03668625
1087 0.004625 0.0367325
1088 0.010875 0.03684125
1089 0.019125 0.03665
1090 0.003375 0.03668375
1091 0.010375 0.03658
1092 0.009125 0.03648875
1093 0.006625 0.0364225
1094 0.002875 0.03639375
1095 0.004625 0.03644
1096 0.006625 0.03637375
1097 0.007875 0.036295
1098 0.015375 0.03614125
1099 0.009125 0.03605
1100 0.030375 0.03574625
1101 0.015375 0.0355925
1102 0.012875 0.03546375
1103 0.010875 0.0355725
1104 0.017875 0.03539375
1105 0.010875 0.0355025
1106 0.000875 0.03551125
1107 0.010375 0.0354075
1108 0.001625 0.03539125
1109 0.005375 0.0353375
1110 0.010375 0.03523375
1111 0.012875 0.035105
1112 0.020375 0.03490125
1113 0.004125 0.03486
1114 0.020375 0.03465625
1115 0.019125 0.034465
1116 0.003375 0.03449875
1117 0.007125 0.03457
1118 0.009125 0.03447875
1119 0.015375 0.034325
1120 0.002875 0.03429625
1121 0.025375 0.0340425
1122 0.017875 0.03386375
1123 0.019125 0.0336725
1124 0.005375 0.03361875
1125 0.015375 0.033465
1126 0.016625 0.03329875
1127 0.022875 0.03307
1128 0.022875 0.03284125
1129 0.017875 0.0326625
1130 0.004125 0.03262125
1131 0.006625 0.032555
1132 0.006625 0.03248875
1133 0.025375 0.032235
1134 0.017875 0.03205625
1135 0.002875 0.0320275
1136 0.016625 0.03186125
1137 0.011625 0.031745
1138 0.007875 0.03166625
1139 0.020375 0.0314625
1140 0.007875 0.03138375
1141 0.035375 0.03103
1142 0.012875 0.03090125
1143 0.007875 0.0308225
1144 0.004125 0.03078125
1145 0.019125 0.03059
1146 0.006625 0.03052375
1147 0.009125 0.0304325
1148 0.002875 0.03040375
1149 0.009125 0.0303125
1150 0.014125 0.03017125
1151 0.022875 0.0299425
1152 0.012875 0.02981375
1153 0.040375 0.02941
1154 0.031625 0.02909375
1155 0.008375 0.0291775
1156 0.012875 0.02904875
1157 0.029125 0.0287575
1158 0.020375 0.02855375
1159 0.009125 0.0284625
1160 0.001625 0.02844625
1161 0.012125 0.0285675
1162 0.005875 0.02862625
1163 0.001625 0.02861
1164 0.014125 0.02846875
1165 0.009125 0.0283775
1166 0.015375 0.02822375
1167 0.021625 0.0280075
1168 0.017875 0.02782875
1169 0.005375 0.027775
1170 0.022875 0.02754625
1171 0.009625 0.0276425
1172 0.007875 0.02756375
1173 0.002875 0.027535
1174 0.007875 0.02745625
1175 0.024125 0.027215
1176 0.016625 0.02704875
1177 0.019125 0.0268575
1178 0.010375 0.02675375
1179 0.004125 0.0267125
1180 0.008375 0.02679625
1181 0.014125 0.026655
1182 0.032875 0.02632625
1183 0.022875 0.0260975
1184 0.000375 0.02609375
1185 0.005375 0.02604
1186 0.022875 0.02581125
1187 0.015375 0.0256575
1188 0.006625 0.02559125
1189 0.016625 0.025425
1190 0.000375 0.02542125
1191 0.011625 0.025305
1192 0.005375 0.02525125
1193 0.014125 0.02511
1194 0.010375 0.02500625
1195 0.011625 0.02489
1196 0.016625 0.02472375
1197 0.017875 0.024545
1198 0.018375 0.02472875
1199 0.000375 0.024725
1200 0.025375 0.02447125
1201 0.017125 0.0246425
1202 0.015375 0.02448875
1203 0.002125 0.02451
1204 0.005875 0.02456875
1205 0.011625 0.0244525
1206 0.000875 0.02446125
1207 0.024125 0.02422
1208 0.007125 0.02429125
1209 0.012875 0.0241625
1210 0.030375 0.02385875
1211 0.008375 0.0239425
1212 0.006625 0.02387625
1213 0.001625 0.02386
1214 0.019125 0.02366875
1215 0.004125 0.0236275
1216 0.022875 0.02339875
1217 0.006625 0.0233325
1218 0.002875 0.02330375
1219 0.021625 0.0230875
1220 0.012125 0.02320875
1221 0.017125 0.02338
1222 0.003375 0.02341375
1223 0.014125 0.0232725
1224 0.019125 0.02308125
1225 0.014125 0.02294
1226 0.003375 0.02297375
1227 0.005375 0.02292
1228 0.020375 0.02271625
1229 0.025375 0.0224625
1230 0.009125 0.02237125
1231 0.011625 0.022255
1232 0.002125 0.02227625
1233 0.015375 0.0221225
1234 0.022875 0.02189375
1235 0.010375 0.02179
1236 0.012875 0.02166125
1237 0.016625 0.021495
1238 0.037875 0.02111625
1239 0.007125 0.0211875
1240 0.000875 0.02119625
1241 0.016625 0.02103
1242 0.002125 0.02105125
1243 0.034125 0.02071
1244 0.004125 0.02066875
1245 0.000375 0.020665
1246 0.001625 0.02064875
1247 0.025375 0.020395
1248 0.006625 0.02032875
1249 0.015375 0.020175
1250 0.025375 0.01992125
1251 0.002875 0.0198925
1252 0.009125 0.01980125
1253 0.009625 0.0198975
1254 0.007875 0.01981875
1255 0.011625 0.0197025
1256 0.001625 0.01968625
1257 0.007125 0.0197575
1258 0.020875 0.01996625
1259 0.001625 0.01995
1260 0.001625 0.01993375
1261 0.016625 0.0197675
1262 0.015375 0.01961375
1263 0.019125 0.0194225
1264 0.019125 0.01923125
1265 0.016625 0.019065
1266 0.000375 0.01906125
1267 0.013375 0.019195
1268 0.001625 0.01917875
1269 0.010875 0.0192875
1270 0.007875 0.01920875
1271 0.002125 0.01923
1272 0.004625 0.01927625
1273 0.025375 0.0190225
1274 0.005375 0.01896875
1275 0.009125 0.0188775
1276 0.004125 0.01883625
1277 0.017125 0.0190075
1278 0.007125 0.01907875
1279 0.000875 0.0190875
1280 0.024125 0.01884625
1281 0.031625 0.01853
1282 0.010375 0.01842625
1283 0.024125 0.018185
1284 0.016625 0.01801875
1285 0.003375 0.0180525
1286 0.027875 0.01777375
1287 0.015375 0.01762
1288 0.010375 0.01751625
1289 0.014125 0.017375
1290 0.012125 0.01749625
1291 0.031625 0.01718
1292 0.000375 0.01717625
1293 0.012125 0.0172975
1294 0.000375 0.01729375
1295 0.003375 0.0173275
1296 0.010375 0.01722375
1297 0.006625 0.0171575
1298 0.010375 0.01705375
1299 0.015375 0.0169
1300 0.002875 0.01687125
1301 0.029125 0.01658
1302 0.017875 0.01640125
1303 0.011625 0.016285
1304 0.019125 0.01609375
1305 0.007875 0.016015
1306 0.002875 0.01598625
1307 0.035375 0.0156325
1308 0.002125 0.01565375
1309 0.005375 0.0156
1310 0.020375 0.01539625
1311 0.012875 0.0152675
1312 0.003375 0.01530125
1313 0.005875 0.01536
1314 0.004125 0.01531875
1315 0.025375 0.015065
1316 0.015375 0.01491125
1317 0.001625 0.014895
1318 0.007875 0.01481625
1319 0.018375 0.015
1320 0.010375 0.01489625
1321 0.012875 0.0147675
1322 0.012875 0.01463875
1323 0.012875 0.01451
1324 0.007875 0.01443125
1325 0.020375 0.0142275
1326 0.005875 0.01428625
1327 0.014125 0.014145
1328 0.006625 0.01407875
1329 0.017125 0.01425
1330 0.017875 0.01407125
1331 0.016625 0.013905
1332 0.014125 0.01376375
1333 0.025375 0.01351
1334 0.007875 0.01343125
1335 0.010375 0.0133275
1336 0.013375 0.01346125
1337 0.017875 0.0132825
1338 0.000375 0.01327875
1339 0.013375 0.0134125
1340 0.015375 0.01325875
1341 0.000875 0.0132675
1342 0.001625 0.01325125
1343 0.000375 0.0132475
1344 0.006625 0.01318125
1345 0.014125 0.01304
1346 0.005375 0.01298625
1347 0.004125 0.012945
1348 0.017875 0.01276625
1349 0.014125 0.012625
1350 0.012125 0.01274625
1351 0.005875 0.012805
1352 0.005375 0.01275125
1353 0.015375 0.0125975
1354 0.025375 0.01234375
1355 0.005375 0.01229
1356 0.010875 0.01239875
1357 0.000875 0.0124075
1358 0.002875 0.01237875
1359 0.000375 0.012375
1360 0.002875 0.01234625
1361 0.010375 0.0122425
1362 0.029125 0.01195125
1363 0.006625 0.011885
1364 0.000375 0.01188125
1365 0.022875 0.0116525
1366 0.020875 0.01186125
1367 0.006625 0.011795
1368 0.002875 0.01176625
1369 0.022125 0.0119875
1370 0.014125 0.01184625
1371 0.035375 0.0114925
1372 0.008375 0.01157625
1373 0.011625 0.01146
1374 0.000875 0.01146875
1375 0.005375 0.011415
1376 0.022875 0.01118625
1377 0.000875 0.011195
1378 0.004625 0.01124125
1379 0.004125 0.0112
1380 0.001625 0.01118375
1381 0.004125 0.0111425
1382 0.014625 0.01128875
1383 0.014125 0.0111475
1384 0.006625 0.01108125
1385 0.013375 0.011215
1386 0.015375 0.01106125
1387 0.008375 0.011145
1388 0.009625 0.01124125
1389 0.010375 0.0111375
1390 0.007875 0.01105875
1391 0.008375 0.0111425
1392 0.001625 0.01112625
1393 0.012875 0.0109975
1394 0.009125 0.01090625
1395 0.017875 0.0107275
1396 0.007875 0.01064875
1397 0.009625 0.010745
1398 0.005875 0.01080375
1399 0.000375 0.0108
1400 0.007875 0.01072125
1401 0.007125 0.0107925
1402 0.004625 0.01083875
1403 0.006625 0.0107725
1404 0.009625 0.01086875
1405 0.016625 0.0107025
1406 0.004125 0.01066125
1407 0.007875 0.0105825
1408 0.010875 0.01069125
1409 0.005875 0.01075
1410 0.002875 0.01072125
1411 0.007875 0.0106425
1412 0.007875 0.01056375
1413 0.017875 0.010385
1414 0.021625 0.01016875
1415 0.010875 0.0102775
1416 0.003375 0.01031125
1417 0.002875 0.0102825
1418 0.017125 0.01045375
1419 0.005875 0.0105125
1420 0.011625 0.01039625
1421 0.023375 0.01063
1422 0.009125 0.01053875
1423 0.005375 0.010485
1424 0.011625 0.01036875
1425 0.011625 0.0102525
1426 0.012125 0.01037375
1427 0.016625 0.0102075
1428 0.005875 0.01026625
1429 0.003375 0.0103
1430 0.008375 0.01038375
1431 0.017125 0.010555
1432 0.017875 0.01037625
1433 0.015375 0.0102225
1434 0.014125 0.01008125
1435 0.007125 0.0101525
1436 0.020375 0.00994875
1437 0.014125 0.0098075
1438 0.007875 0.00972875
1439 0.009125 0.0096375
1440 0.000375 0.00963375
1441 0.006625 0.0095675
1442 0.011625 0.00945125
1443 0.009625 0.0095475
1444 0.002125 0.00956875
1445 0.003375 0.0096025
1446 0.015875 0.00976125
1447 0.006625 0.009695
1448 0.000875 0.00970375
1449 0.008375 0.0097875
1450 0.027125 0.01005875
1451 0.008375 0.0101425
1452 0.017125 0.01031375
1453 0.012875 0.010185
1454 0.005875 0.01024375
1455 0.003375 0.0102775
1456 0.002125 0.01029875
1457 0.015375 0.010145
1458 0.002875 0.01011625
1459 0.012875 0.0099875
1460 0.009625 0.01008375
1461 0.004125 0.0100425
1462 0.005375 0.00998875
1463 0.005375 0.009935
1464 0.026625 0.00966875
1465 0.031625 0.0093525
1466 0.004125 0.00931125
1467 0.019125 0.00912
1468 0.002125 0.00914125
1469 0.011625 0.009025
1470 0.005375 0.00897125
1471 0.012125 0.0090925
1472 0.009125 0.00900125
1473 0.005375 0.0089475
1474 0.002125 0.00896875
1475 0.000875 0.0089775
1476 0.000875 0.00898625
1477 0.007125 0.0090575
1478 0.012875 0.00892875
1479 0.034625 0.009275
1480 0.022875 0.00904625
1481 0.009625 0.0091425
1482 0.001625 0.00912625
1483 0.014625 0.0092725
1484 0.014125 0.00913125
1485 0.002875 0.0091025
1486 0.004125 0.00906125
1487 0.004625 0.0091075
1488 0.012875 0.00897875
1489 0.007875 0.0089
1490 0.010875 0.00900875
1491 0.015375 0.008855
1492 0.009625 0.00895125
1493 0.016625 0.008785
1494 0.016625 0.00861875
1495 0.005375 0.008565
1496 0.019625 0.00876125
1497 0.004625 0.0088075
1498 0.012125 0.00892875
1499 0.002125 0.00895
1500 0.004125 0.00890875
1501 0.007125 0.00898
1502 0.026625 0.00871375
1503 0.002875 0.008685
1504 0.009125 0.00859375
1505 0.024125 0.0083525
1506 0.000875 0.00836125
1507 0.010375 0.0082575
1508 0.009125 0.00816625
1509 0.004125 0.008125
1510 0.007875 0.00804625
1511 0.015375 0.0078925
1512 0.017125 0.00806375
1513 0.004125 0.0080225
1514 0.003375 0.00805625
1515 0.004125 0.008015
1516 0.010375 0.00791125
1517 0.002875 0.0078825
1518 0.009625 0.00797875
1519 0.002125 0.008
1520 0.019625 0.00819625
1521 0.005875 0.008255
1522 0.006625 0.00818875
1523 0.012875 0.00806
1524 0.000875 0.00806875
1525 0.018375 0.0082525
1526 0.030375 0.00794875
1527 0.006625 0.0078825
1528 0.017875 0.00770375
1529 0.010375 0.0076
1530 0.010375 0.00749625
1531 0.000375 0.0074925
1532 0.014625 0.00763875
1533 0.009625 0.007735
1534 0.000875 0.00774375
1535 0.014125 0.0076025
1536 0.004125 0.00756125
1537 0.011625 0.007445
1538 0.000875 0.00745375
1539 0.025875 0.0077125
1540 0.019125 0.00752125
1541 0.012125 0.0076425
1542 0.009125 0.00755125
1543 0.010375 0.0074475
1544 0.006625 0.00738125
1545 0.009125 0.00729
1546 0.004625 0.00733625
1547 0.014125 0.007195
1548 0.009625 0.00729125
1549 0.016625 0.007125
1550 0.002125 0.00714625
1551 0.010375 0.0070425
1552 0.007875 0.00696375
1553 0.005375 0.00691
1554 0.005375 0.00685625
1555 0.002125 0.0068775
1556 0.021625 0.00666125
1557 0.004125 0.00662
1558 0.001625 0.00660375
1559 0.001625 0.0065875
1560 0.014625 0.00673375
1561 0.008375 0.0068175
1562 0.015375 0.00666375
1563 0.007125 0.006735
1564 0.019125 0.00654375
1565 0.010375 0.00644
1566 0.016625 0.00627375
1567 0.003375 0.0063075
1568 0.004125 0.00626625
1569 0.010875 0.006375
1570 0.017875 0.00619625
1571 0.019125 0.006005
1572 0.007125 0.00607625
1573 0.002125 0.0060975
1574 0.011625 0.00598125
1575 0.022875 0.0057525
1576 0.006625 0.00568625
1577 0.021625 0.00547
1578 0.017125 0.00564125
1579 0.009125 0.00555
1580 0.022125 0.00577125
1581 0.019125 0.00558
1582 0.007875 0.00550125
1583 0.009125 0.00541
1584 0.000375 0.00540625
1585 0.002875 0.0053775
1586 0.011625 0.00526125
1587 0.000875 0.00527
1588 0.034125 0.00492875
1589 0.010375 0.004825
1590 0.001625 0.00480875
1591 0.010875 0.0049175
1592 0.000875 0.00492625
1593 0.008375 0.00501
1594 0.004625 0.00505625
1595 0.002125 0.0050775
1596 0.000375 0.00507375
1597 0.013375 0.0052075
1598 0.014625 0.00535375
1599 0.002125 0.005375
1600 0.005375 0.00532125
1601 0.002125 0.0053425
1602 0.022125 0.00556375
1603 0.005375 0.00551
1604 0.006625 0.00544375
1605 0.020875 0.0056525
1606 0.019125 0.00546125
1607 0.004625 0.0055075
1608 0.017125 0.00567875
1609 0.000875 0.0056875
1610 0.003375 0.00572125
1611 0.000375 0.0057175
1612 0.022875 0.00548875
1613 0.001625 0.0054725
1614 0.030375 0.00516875
1615 0.005375 0.005115
1616 0.005875 0.00517375
1617 0.005875 0.0052325
1618 0.005875 0.00529125
1619 0.001625 0.005275
1620 0.003375 0.00530875
1621 0.002125 0.00533
1622 0.014625 0.00547625
1623 0.020375 0.0052725
1624 0.004625 0.00531875
1625 0.000875 0.0053275
1626 0.014625 0.00547375
1627 0.020875 0.0056825
1628 0.008375 0.00576625
1629 0.004125 0.005725
1630 0.019125 0.00553375
1631 0.011625 0.0054175
1632 0.001625 0.00540125
1633 0.012125 0.0055225
1634 0.002875 0.00549375
1635 0.006625 0.0054275
1636 0.000375 0.00542375
1637 0.010375 0.00532
1638 0.007125 0.00539125
1639 0.005375 0.0053375
1640 0.009125 0.00524625
1641 0.000875 0.005255
1642 0.007875 0.00517625
1643 0.016625 0.00501
1644 0.000875 0.00501875
1645 0.027875 0.00474
1646 0.017875 0.00456125
1647 0.004125 0.00452
1648 0.008375 0.00460375
1649 0.001625 0.0045875
1650 0.009625 0.00468375
1651 0.005875 0.0047425
1652 0.010875 0.00485125
1653 0.012875 0.0047225
1654 0.005375 0.00466875
1655 0.007125 0.00474
1656 0.006625 0.00467375
1657 0.002875 0.004645
1658 0.012875 0.00451625
1659 0.017125 0.0046875
1660 0.008375 0.00477125
1661 0.000375 0.0047675
1662 0.000875 0.00477625
1663 0.012875 0.0046475
1664 0.009125 0.00455625
1665 0.004625 0.0046025
1666 0.032125 0.00492375
1667 0.000875 0.0049325
1668 0.024125 0.00469125
1669 0.009125 0.0046
1670 0.006625 0.00453375
1671 0.002875 0.004505
1672 0.010375 0.00440125
1673 0.004625 0.0044475
1674 0.018375 0.00463125
1675 0.002875 0.0046025
1676 0.000875 0.00461125
1677 0.005875 0.00467
1678 0.011625 0.00455375
1679 0.002875 0.004525
1680 0.022875 0.00429625
1681 0.003375 0.00433
1682 0.004125 0.00428875
1683 0.005375 0.004235
1684 0.000875 0.00424375
1685 0.004125 0.0042025
1686 0.010875 0.00431125
1687 0.007875 0.0042325
1688 0.010875 0.00434125
1689 0.007125 0.0044125
1690 0.012125 0.00453375
1691 0.006625 0.0044675
1692 0.024625 0.00471375
1693 0.014125 0.0045725
1694 0.001625 0.00455625
1695 0.018375 0.00474
1696 0.010875 0.00484875
1697 0.004625 0.004895
1698 0.002875 0.00486625
1699 0.008375 0.00495
1700 0.008375 0.00503375
1701 0.003375 0.0050675
1702 0.011625 0.00495125
1703 0.004125 0.00491
1704 0.009125 0.00481875
1705 0.017125 0.00499
1706 0.020875 0.00519875
1707 0.010875 0.0053075
1708 0.013375 0.00544125
1709 0.000375 0.0054375
1710 0.015375 0.00528375
1711 0.022125 0.005505
1712 0.017875 0.00532625
1713 0.003375 0.00536
1714 0.023375 0.00559375
1715 0.015375 0.00544
1716 0.001625 0.00542375
1717 0.015375 0.00527
1718 0.001625 0.00525375
1719 0.011625 0.0051375
1720 0.007875 0.00505875
1721 0.019125 0.0048675
1722 0.017875 0.00468875
1723 0.019625 0.004885
1724 0.012875 0.00475625
1725 0.016625 0.00459
1726 0.021625 0.00437375
1727 0.013375 0.0045075
1728 0.004125 0.00446625
1729 0.023375 0.0047
1730 0.010875 0.00480875
1731 0.004125 0.0047675
1732 0.017125 0.00493875
1733 0.002125 0.00496
1734 0.005875 0.00501875
1735 0.000375 0.005015
1736 0.006625 0.00494875
1737 0.002125 0.00497
1738 0.004625 0.00501625
1739 0.006625 0.00495
1740 0.011625 0.00483375
1741 0.008375 0.0049175
1742 0.012125 0.00503875
1743 0.010375 0.004935
1744 0.005375 0.00488125
1745 0.016625 0.004715
1746 0.005875 0.00477375
1747 0.008375 0.0048575
1748 0.019625 0.00505375
1749 0.005875 0.0051125
1750 0.026625 0.00484625
1751 0.002875 0.0048175
1752 0.001625 0.00480125
1753 0.024625 0.0050475
1754 0.009625 0.00514375
1755 0.007125 0.005215
1756 0.004625 0.00526125
1757 0.008375 0.005345
1758 0.000375 0.00534125
1759 0.009125 0.00525
1760 0.010875 0.00535875
1761 0.010375 0.005255
1762 0.002875 0.00522625
1763 0.005875 0.005285
1764 0.015375 0.00513125
1765 0.016625 0.004965
1766 0.008375 0.00504875
1767 0.008375 0.0051325
1768 0.014125 0.00499125
1769 0.009625 0.0050875
1770 0.022875 0.00485875
1771 0.010875 0.0049675
1772 0.003375 0.00500125
1773 0.007125 0.0050725
1774 0.010375 0.00496875
1775 0.011625 0.0048525
1776 0.013375 0.00498625
1777 0.011625 0.00487
1778 0.002125 0.00489125
1779 0.020875 0.0051
1780 0.010375 0.00499625
1781 0.009125 0.004905
1782 0.000875 0.00491375
1783 0.020875 0.0051225
1784 0.016625 0.00495625
1785 0.005375 0.0049025
1786 0.006625 0.00483625
1787 0.007875 0.0047575
1788 0.005875 0.00481625
1789 0.000875 0.004825
1790 0.000875 0.00483375
1791 0.008375 0.0049175
1792 0.007125 0.00498875
1793 0.005875 0.0050475
1794 0.012125 0.00516875
1795 0.010375 0.005065
1796 0.009125 0.00497375
1797 0.000875 0.0049825
1798 0.004125 0.00494125
1799 0.005375 0.0048875
1800 0.013375 0.00502125
1801 0.002875 0.0049925
1802 0.004125 0.00495125
1803 0.010375 0.0048475
1804 0.007125 0.00491875
1805 0.007125 0.00499
1806 0.001625 0.00497375
1807 0.004625 0.00502
1808 0.003375 0.00505375
1809 0.010875 0.0051625
1810 0.011625 0.00504625
1811 0.010375 0.0049425
1812 0.004625 0.00498875
1813 0.004125 0.0049475
1814 0.012875 0.00481875
1815 0.002125 0.00484
1816 0.004625 0.00488625
1817 0.012875 0.0047575
1818 0.017875 0.00457875
1819 0.005875 0.0046375
1820 0.002875 0.00460875
1821 0.000875 0.0046175
1822 0.005375 0.00456375
1823 0.010875 0.0046725
1824 0.022125 0.00489375
1825 0.004625 0.00494
1826 0.011625 0.00482375
1827 0.006625 0.0047575
1828 0.013375 0.00489125
1829 0.017875 0.0047125
1830 0.002875 0.00468375
1831 0.004125 0.0046425
1832 0.014625 0.00478875
1833 0.000875 0.0047975
1834 0.010875 0.00490625
1835 0.002125 0.0049275
1836 0.005375 0.00487375
1837 0.005375 0.00482
1838 0.012875 0.00469125
1839 0.005875 0.00475
1840 0.002875 0.00472125
1841 0.009125 0.00463
1842 0.010875 0.00473875
1843 0.014625 0.004885
1844 0.013375 0.00501875
1845 0.009625 0.005115
1846 0.007875 0.00503625
1847 0.009125 0.004945
1848 0.010875 0.00505375
1849 0.005375 0.005
1850 0.000375 0.00499625
1851 0.000875 0.005005
1852 0.008375 0.00508875
1853 0.015375 0.004935
1854 0.001625 0.00491875
1855 0.014125 0.0047775
1856 0.014125 0.00463625
1857 0.014125 0.004495
1858 0.006625 0.00442875
1859 0.002125 0.00445
1860 0.003375 0.00448375
1861 0.009125 0.0043925
1862 0.019125 0.00420125
1863 0.011625 0.004085
1864 0.016625 0.00391875
1865 0.003375 0.0039525
1866 0.004625 0.00399875
1867 0.012125 0.00412
1868 0.025375 0.00386625
1869 0.002875 0.0038375
1870 0.026625 0.00357125
1871 0.010875 0.00368
1872 0.007125 0.00375125
1873 0.007125 0.0038225
1874 0.017875 0.00364375
1875 0.001625 0.0036275
1876 0.015375 0.00347375
1877 0.006625 0.0034075
1878 0.011625 0.00329125
1879 0.013375 0.003425
1880 0.014625 0.00357125
1881 0.000875 0.00358
1882 0.013375 0.00371375
1883 0.000875 0.0037225
1884 0.010875 0.00383125
1885 0.014125 0.00369
1886 0.019125 0.00349875
1887 0.006625 0.0034325
1888 0.004125 0.00339125
1889 0.004625 0.0034375
1890 0.004625 0.00348375
1891 0.000875 0.0034925
1892 0.025375 0.00323875
1893 0.009125 0.0031475
1894 0.008375 0.00323125
1895 0.000375 0.0032275
1896 0.004625 0.00327375
1897 0.002875 0.003245
1898 0.007125 0.00331625
1899 0.015375 0.0031625
1900 0.004625 0.00320875
1901 0.007125 0.00328
1902 0.013375 0.00341375
1903 0.005875 0.0034725
1904 0.011625 0.00335625
1905 0.007875 0.0032775
1906 0.017875 0.00309875
1907 0.001625 0.0030825
1908 0.004625 0.00312875
1909 0.014125 0.0029875
1910 0.026625 0.00272125
1911 0.009625 0.0028175
1912 0.016625 0.00265125
1913 0.005875 0.00271
1914 0.000875 0.00271875
1915 0.001625 0.0027025
1916 0.007125 0.00277375
1917 0.003375 0.0028075
1918 0.004125 0.00276625
1919 0.000375 0.0027625
1920 0.018375 0.00294625
1921 0.010375 0.0028425
1922 0.011625 0.00272625
1923 0.014125 0.002585
1924 0.001625 0.00256875
1925 0.015375 0.002415
1926 0.004125 0.00237375
1927 0.008375 0.0024575
1928 0.007875 0.00237875
1929 0.026625 0.0021125
1930 0.003375 0.00214625
1931 0.017875 0.0019675
1932 0.015375 0.00181375
1933 0.005875 0.0018725
1934 0.002125 0.00189375
1935 0.025375 0.00164
1936 0.019625 0.00183625
1937 0.005875 0.001895
1938 0.015875 0.00205375
1939 0.017875 0.001875
1940 0.000875 0.00188375
1941 0.012125 0.002005
1942 0.003375 0.00203875
1943 0.010875 0.0021475
1944 0.002875 0.00211875
1945 0.024625 0.002365
1946 0.005375 0.00231125
1947 0.017875 0.0021325
1948 0.004625 0.00217875
1949 0.002875 0.00215
1950 0.009625 0.00224625
1951 0.004125 0.002205
1952 0.002125 0.00222625
1953 0.008375 0.00231
1954 0.005375 0.00225625
1955 0.000375 0.0022525
1956 0.021625 0.00203625
1957 0.006625 0.00197
1958 0.003375 0.00200375
1959 0.004625 0.00205
1960 0.031625 0.00173375
1961 0.010375 0.00163
1962 0.000375 0.00162625
1963 0.008375 0.00171
1964 0.012875 0.00158125
1965 0.002875 0.0015525
1966 0.012125 0.00167375
1967 0.005875 0.0017325
1968 0.005875 0.00179125
1969 0.000375 0.0017875
1970 0.000375 0.00178375
1971 0.005875 0.0018425
1972 0.010875 0.00195125
1973 0.010375 0.0018475
1974 0.002875 0.00181875
1975 0.013375 0.0019525
1976 0.009125 0.00186125
1977 0.001625 0.001845
1978 0.016625 0.00167875
1979 0.015375 0.001525
1980 0.001625 0.00150875
1981 0.017875 0.00133
1982 0.002125 0.00135125
1983 0.000875 0.00136
1984 0.000375 0.00135625
1985 0.020875 0.001565
1986 0.009125 0.00147375
1987 0.007125 0.001545
1988 0.017875 0.00136625
1989 0.010375 0.0012625
1990 0.005875 0.00132125
1991 0.007875 0.0012425
1992 0.002125 0.00126375
1993 0.008375 0.0013475
1994 0.012875 0.00121875
1995 0.005875 0.0012775
1996 0.001625 0.00126125
1997 0.005875 0.00132
1998 0.029625 0.00161625
1999 0.016625 0.00145
2000 0.009125 0.00135875
2001 0.004625 0.001405
2002 0.010875 0.00151375
2003 0.006625 0.0014475
2004 0.005875 0.00150625
2005 0.014625 0.0016525
2006 0.017875 0.00147375
2007 0.018375 0.0016575
2008 0.015375 0.00150375
2009 0.002875 0.001475
2010 0.008375 0.00155875
2011 0.000875 0.0015675
2012 0.002875 0.00153875
2013 0.002125 0.00156
2014 0.013375 0.00169375
2015 0.017875 0.001515
2016 0.014625 0.00166125
2017 0.000875 0.00167
2018 0.000375 0.00166625
2019 0.019625 0.0018625
2020 0.001625 0.00184625
2021 0.005875 0.001905
2022 0.005375 0.00185125
2023 0.015375 0.0016975
2024 0.000875 0.00170625
2025 0.024125 0.001465
2026 0.017125 0.00163625
2027 0.012125 0.0017575
2028 0.002125 0.00177875
2029 0.002125 0.0018
2030 0.010875 0.00190875
2031 0.022125 0.00213
2032 0.005375 0.00207625
2033 0.019625 0.0022725
2034 0.019125 0.00208125
2035 0.014625 0.0022275
2036 0.012125 0.00234875
2037 0.024125 0.0021075
2038 0.002125 0.00212875
2039 0.019625 0.002325
2040 0.000375 0.00232125
2041 0.004625 0.0023675
2042 0.019125 0.00217625
2043 0.022875 0.0019475
2044 0.005875 0.00200625
2045 0.007875 0.0019275
2046 0.019625 0.00212375
2047 0.019125 0.0019325
2048 0.000375 0.00192875
2049 0.011625 0.0018125
2050 0.002875 0.00178375
2051 0.029625 0.00208
2052 0.009125 0.00198875
2053 0.009125 0.0018975
2054 0.004625 0.00194375
2055 0.014125 0.0018025
2056 0.004625 0.00184875
2057 0.009625 0.001945
2058 0.009625 0.00204125
2059 0.032875 0.0017125
2060 0.007125 0.00178375
2061 0.009125 0.0016925
2062 0.000875 0.00170125
2063 0.002875 0.0016725
2064 0.014125 0.00153125
2065 0.005375 0.0014775
2066 0.004125 0.00143625
2067 0.009625 0.0015325
2068 0.015375 0.00137875
2069 0.002125 0.0014
2070 0.015875 0.00155875
2071 0.007875 0.00148
2072 0.009625 0.00157625
2073 0.000375 0.0015725
2074 0.002875 0.00154375
2075 0.011625 0.0014275
2076 0.010375 0.00132375
2077 0.007125 0.001395
2078 0.012875 0.00126625
2079 0.006625 0.0012
2080 0.005375 0.00114625
2081 0.002125 0.0011675
2082 0.000375 0.00116375
2083 0.010375 0.00106
2084 0.014625 0.00120625
2085 0.019125 0.001015
2086 0.000375 0.00101125
2087 0.002875 0.000982500000001
2088 0.003375 0.00101625
2089 0.002875 0.000987500000001
2090 0.009625 0.00108375
2091 0.005375 0.00103
2092 0.022125 0.00125125
2093 0.004125 0.00121
2094 0.015375 0.00105625
2095 0.017125 0.0012275
2096 0.015375 0.00107375
